URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/audit-entity-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.458",AuditEventEntityType,Audit event entity type,"Code for the entity type involved in the audit event.","StructureDefinition/IHE.MHD.GenerateMetadata.Audit.Recipient,StructureDefinition/IHE.MHD.GenerateMetadata.Audit.Source,StructureDefinition/IHE.MHD.FindDocumentReferences.Audit.Responder,StructureDefinition/IHE.MHD.ProvideBundle.Audit.Recipient,StructureDefinition/IHE.MHD.SimplifiedPublish.Audit.Source,StructureDefinition/IHE.MHD.FindDocumentLists.Audit.Consumer,StructureDefinition/IHE.MHD.RetrieveDocument.Audit.Consumer,StructureDefinition/IHE.MHD.ProvideBundle.Audit.Source,StructureDefinition/IHE.MHD.SimplifiedPublish.Audit.Recipient,StructureDefinition/IHE.MHD.FindDocumentLists.Audit.Responder,StructureDefinition/IHE.MHD.RetrieveDocument.Audit.Responder,StructureDefinition/IHE.MHD.FindDocumentReferences.Audit.Consumer","THO,hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/composition-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.241",CompositionStatus,CompositionStatus,"The workflow/clinical status of the composition.","StructureDefinition/IHE.MHD.SimplifiedPublish.DocumentReference,StructureDefinition/IHE.MHD.Minimal.DocumentReference,StructureDefinition/IHE.MHD.Comprehensive.DocumentReference,StructureDefinition/IHE.MHD.UnContained.Comprehensive.DocumentReference","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/dicm-405-mediatype,4.0.1,active,"1.2.840.10008.6.​1.​908",MediaTypeCode,Media Type Code,"Media Type Code","StructureDefinition/IHE.MHD.GenerateMetadata.Audit.Recipient,StructureDefinition/IHE.MHD.GenerateMetadata.Audit.Source,StructureDefinition/IHE.MHD.FindDocumentReferences.Audit.Responder,StructureDefinition/IHE.MHD.ProvideBundle.Audit.Recipient,StructureDefinition/IHE.MHD.SimplifiedPublish.Audit.Source,StructureDefinition/IHE.MHD.FindDocumentLists.Audit.Consumer,StructureDefinition/IHE.MHD.RetrieveDocument.Audit.Consumer,StructureDefinition/IHE.MHD.ProvideBundle.Audit.Source,StructureDefinition/IHE.MHD.SimplifiedPublish.Audit.Recipient,StructureDefinition/IHE.MHD.FindDocumentLists.Audit.Responder,StructureDefinition/IHE.MHD.RetrieveDocument.Audit.Responder,StructureDefinition/IHE.MHD.FindDocumentReferences.Audit.Consumer","DICOM"
http://hl7.org/fhir/ValueSet/document-classcodes,4.0.1,active,"2.16.840.1.113883.3.88.12.80.46",DocumentClassValueSet,Document Class Value Set,"This is the code specifying the high-level kind of document (e.g. Prescription, Discharge Summary, Report, etc.). Note: Class code for documents comes from LOINC, and is based upon one of the following:The type of service described by the document. It is described at a very high level in Section 7.3 of the LOINC Manual. The type study performed. It was determined by identifying modalities for study reports. The section of the chart where the document is placed. It was determined from the SETs created for Claims Attachment requests.","StructureDefinition/IHE.MHD.SimplifiedPublish.DocumentReference,StructureDefinition/IHE.MHD.Minimal.DocumentReference,StructureDefinition/IHE.MHD.Comprehensive.DocumentReference,StructureDefinition/IHE.MHD.UnContained.Comprehensive.DocumentReference","LOINC"
http://hl7.org/fhir/ValueSet/document-reference-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.7",DocumentReferenceStatus,DocumentReferenceStatus,"The status of the document reference.","StructureDefinition/IHE.MHD.SimplifiedPublish.DocumentReference","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/document-relationship-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.244",DocumentRelationshipType,DocumentRelationshipType,"The type of relationship between documents.","StructureDefinition/IHE.MHD.SimplifiedPublish.DocumentReference,StructureDefinition/IHE.MHD.Minimal.DocumentReference,StructureDefinition/IHE.MHD.Comprehensive.DocumentReference,StructureDefinition/IHE.MHD.UnContained.Comprehensive.DocumentReference","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/formatcodes,4.0.1,active,"1.3.6.1.4.1.19376.1.2.7.1",DocumentReferenceFormatCodeSet,DocumentReference Format Code Set,"The value set is defined to be the set of format codes defined by the IHE Technical Framework, and also including additional format codes defined by the    HL7. The value set is listed in HITSP C80 Table 2-153 Format Code Value Set Definition,    with additions published later by IHE as published    at http://wiki.ihe.net/index.php?title=IHE_Format_Codes   and with additions published later by HL7 as published at https://confluence.hl7.org/display/SD/Format+Codes+for+IHE+XDS.   This is the code specifying the technical format of the document. Along with the typeCode,    it should provide sufficient information to allow any potential document consumer to know    if it will be able to process the document. The code shall be sufficiently specific to    ensure processing/display by identifying a document encoding, structure and template. The actual list of codes here is incomplete","StructureDefinition/IHE.MHD.SimplifiedPublish.DocumentReference","Other"
http://hl7.org/fhir/ValueSet/http-verb,4.0.1,active,"2.16.840.1.113883.4.642.3.624",HTTPVerb,HTTPVerb,"HTTP verbs (in the HTTP command line). See [HTTP rfc](https://tools.ietf.org/html/rfc7231) for details.","StructureDefinition/IHE.MHD.Minimal.ProvideBundle,StructureDefinition/IHE.MHD.FindDocumentListsResponseMessage,StructureDefinition/IHE.MHD.FindDocumentReferencesResponseMessage,StructureDefinition/IHE.MHD.ProvideDocumentBundleResponse,StructureDefinition/IHE.MHD.FindDocumentReferencesComprehensiveResponseMessage,StructureDefinition/IHE.MHD.Comprehensive.ProvideBundle,StructureDefinition/IHE.MHD.UnContained.Comprehensive.ProvideBundle","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/identifier-type,4.0.1,active,"2.16.840.1.113883.4.642.3.45",Identifier Type Codes,IdentifierType,"A coded type for an identifier that can be used to determine which identifier to use for a specific purpose.","StructureDefinition/IHE.MHD.FindDocumentReferences.Audit.Responder,StructureDefinition/IHE.MHD.SimplifiedPublish.Audit.Source,StructureDefinition/IHE.MHD.FindDocumentLists.Audit.Consumer,StructureDefinition/IHE.MHD.RetrieveDocument.Audit.Consumer,StructureDefinition/IHE.MHD.SimplifiedPublish.Audit.Recipient,StructureDefinition/IHE.MHD.FindDocumentLists.Audit.Responder,StructureDefinition/IHE.MHD.FindDocumentReferences.Audit.Consumer,StructureDefinition/IHE.MHD.GenerateMetadata.Audit.Recipient,StructureDefinition/IHE.MHD.GenerateMetadata.Audit.Source,StructureDefinition/IHE.MHD.UniqueIdIdentifier,StructureDefinition/IHE.MHD.EntryUUID.Identifier,StructureDefinition/IHE.MHD.RetrieveDocument.Audit.Responder,StructureDefinition/IHE.MHD.SubmissionSetUniqueIdIdentifier","THO (V2)"
http://hl7.org/fhir/ValueSet/identifier-use,4.0.1,active,"2.16.840.1.113883.4.642.3.57",IdentifierUse,IdentifierUse,"Identifies the purpose for this identifier, if known .","StructureDefinition/IHE.MHD.FindDocumentReferences.Audit.Responder,StructureDefinition/IHE.MHD.SimplifiedPublish.Audit.Source,StructureDefinition/IHE.MHD.FindDocumentLists.Audit.Consumer,StructureDefinition/IHE.MHD.RetrieveDocument.Audit.Consumer,StructureDefinition/IHE.MHD.SimplifiedPublish.Audit.Recipient,StructureDefinition/IHE.MHD.FindDocumentLists.Audit.Responder,StructureDefinition/IHE.MHD.FindDocumentReferences.Audit.Consumer,StructureDefinition/IHE.MHD.GenerateMetadata.Audit.Recipient,StructureDefinition/IHE.MHD.GenerateMetadata.Audit.Source,StructureDefinition/IHE.MHD.UniqueIdIdentifier,StructureDefinition/IHE.MHD.EntryUUID.Identifier,StructureDefinition/IHE.MHD.RetrieveDocument.Audit.Responder,StructureDefinition/IHE.MHD.SubmissionSetUniqueIdIdentifier","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/languages,4.0.1,draft,"2.16.840.1.113883.4.642.3.20",CommonLanguages,Common Languages,"This value set includes common codes from BCP-47 (http://tools.ietf.org/html/bcp47)","StructureDefinition/IHE.MHD.Minimal.ProvideBundle,StructureDefinition/IHE.MHD.SimplifiedPublish.Audit.Source,StructureDefinition/IHE.MHD.Comprehensive.DocumentReference,StructureDefinition/IHE.MHD.ProvideBundle.Audit.Source,StructureDefinition/IHE.MHD.SimplifiedPublish.Audit.Recipient,StructureDefinition/IHE.MHD.FindDocumentLists.Audit.Responder,StructureDefinition/IHE.MHD.UnContained.Comprehensive.SubmissionSet,StructureDefinition/IHE.MHD.FindDocumentReferences.Audit.Consumer,StructureDefinition/IHE.MHD.Patch.Parameters,StructureDefinition/IHE.MHD.FindDocumentListsResponseMessage,StructureDefinition/IHE.MHD.Comprehensive.ProvideBundle,StructureDefinition/IHE.MHD.RetrieveDocument.Audit.Responder,StructureDefinition/IHE.MHD.Minimal.SubmissionSet,StructureDefinition/IHE.MHD.FindDocumentReferences.Audit.Responder,StructureDefinition/IHE.MHD.FindDocumentLists.Audit.Consumer,StructureDefinition/IHE.MHD.Minimal.DocumentReference,StructureDefinition/IHE.MHD.FindDocumentReferencesResponseMessage,StructureDefinition/IHE.MHD.GenerateMetadata.Parameters.In,StructureDefinition/IHE.MHD.RetrieveDocument.Audit.Consumer,StructureDefinition/IHE.MHD.UnContained.Comprehensive.ProvideBundle,StructureDefinition/IHE.MHD.ProvideBundle.Audit.Recipient,StructureDefinition/IHE.MHD.GenerateMetadata.Audit.Recipient,StructureDefinition/IHE.MHD.GenerateMetadata.Audit.Source,StructureDefinition/IHE.MHD.SimplifiedPublish.DocumentReference,StructureDefinition/IHE.MHD.List,StructureDefinition/IHE.MHD.Comprehensive.SubmissionSet,StructureDefinition/IHE.MHD.ProvideDocumentBundleResponse,StructureDefinition/IHE.MHD.FindDocumentReferencesComprehensiveResponseMessage,StructureDefinition/IHE.MHD.UnContained.Comprehensive.DocumentReference,StructureDefinition/IHE.MHD.GenerateMetadata.Parameters.Out,StructureDefinition/IHE.MHD.Minimal.Folder,StructureDefinition/IHE.MHD.Comprehensive.Folder","hl7.terminology.r4"
http://hl7.org/fhir/ValueSet/list-empty-reason,4.0.1,draft,"2.16.840.1.113883.4.642.3.322",ListEmptyReasons,List Empty Reasons,"General reasons for a list to be empty. Reasons are either related to a summary list (i.e. problem or medication list) or to a workflow related list (i.e. consultation list).","StructureDefinition/IHE.MHD.List,StructureDefinition/IHE.MHD.Comprehensive.SubmissionSet,StructureDefinition/IHE.MHD.Minimal.Folder,StructureDefinition/IHE.MHD.UnContained.Comprehensive.SubmissionSet,StructureDefinition/IHE.MHD.Comprehensive.Folder,StructureDefinition/IHE.MHD.Minimal.SubmissionSet","THO"
http://hl7.org/fhir/ValueSet/list-item-flag,4.0.1,draft,"2.16.840.1.113883.4.642.3.320",PatientMedicineChangeTypes,Patient Medicine Change Types,"Example Item Flags for the List Resource. In this case, these are the kind of flags that would be used on a medication list at the end of a consultation.","StructureDefinition/IHE.MHD.List,StructureDefinition/IHE.MHD.Comprehensive.SubmissionSet,StructureDefinition/IHE.MHD.Minimal.Folder,StructureDefinition/IHE.MHD.UnContained.Comprehensive.SubmissionSet,StructureDefinition/IHE.MHD.Comprehensive.Folder,StructureDefinition/IHE.MHD.Minimal.SubmissionSet","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/list-mode,4.0.1,draft,"2.16.840.1.113883.4.642.3.318",ListMode,ListMode,"The processing mode that applies to this list.","StructureDefinition/IHE.MHD.List,StructureDefinition/IHE.MHD.Comprehensive.SubmissionSet,StructureDefinition/IHE.MHD.Minimal.Folder,StructureDefinition/IHE.MHD.UnContained.Comprehensive.SubmissionSet,StructureDefinition/IHE.MHD.Comprehensive.Folder,StructureDefinition/IHE.MHD.Minimal.SubmissionSet","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/list-order,4.0.1,draft,"2.16.840.1.113883.4.642.3.324",ListOrderCodes,List Order Codes,"Base values for the order of the items in a list resource.","StructureDefinition/IHE.MHD.List,StructureDefinition/IHE.MHD.Comprehensive.SubmissionSet,StructureDefinition/IHE.MHD.Minimal.Folder,StructureDefinition/IHE.MHD.UnContained.Comprehensive.SubmissionSet,StructureDefinition/IHE.MHD.Comprehensive.Folder,StructureDefinition/IHE.MHD.Minimal.SubmissionSet","THO"
http://hl7.org/fhir/ValueSet/list-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.326",ListStatus,ListStatus,"The current state of the list.","StructureDefinition/IHE.MHD.List,StructureDefinition/IHE.MHD.Comprehensive.SubmissionSet,StructureDefinition/IHE.MHD.Minimal.Folder,StructureDefinition/IHE.MHD.UnContained.Comprehensive.SubmissionSet,StructureDefinition/IHE.MHD.Comprehensive.Folder,StructureDefinition/IHE.MHD.Minimal.SubmissionSet","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/mimetypes,4.0.1,active,"2.16.840.1.113883.4.642.3.1024",Mime Types,MimeType,"This value set includes all possible codes from BCP-13 (http://tools.ietf.org/html/bcp13)","StructureDefinition/IHE.MHD.SimplifiedPublish.DocumentReference,StructureDefinition/IHE.MHD.Minimal.DocumentReference,StructureDefinition/IHE.MHD.Comprehensive.DocumentReference,StructureDefinition/IHE.MHD.UnContained.Comprehensive.DocumentReference","Other"
http://hl7.org/fhir/ValueSet/network-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.456",AuditEventAgentNetworkType,AuditEventAgentNetworkType,"The type of network access point of this agent in the audit event.","StructureDefinition/IHE.MHD.GenerateMetadata.Audit.Recipient,StructureDefinition/IHE.MHD.GenerateMetadata.Audit.Source,StructureDefinition/IHE.MHD.FindDocumentReferences.Audit.Responder,StructureDefinition/IHE.MHD.ProvideBundle.Audit.Recipient,StructureDefinition/IHE.MHD.SimplifiedPublish.Audit.Source,StructureDefinition/IHE.MHD.FindDocumentLists.Audit.Consumer,StructureDefinition/IHE.MHD.RetrieveDocument.Audit.Consumer,StructureDefinition/IHE.MHD.ProvideBundle.Audit.Source,StructureDefinition/IHE.MHD.SimplifiedPublish.Audit.Recipient,StructureDefinition/IHE.MHD.FindDocumentLists.Audit.Responder,StructureDefinition/IHE.MHD.RetrieveDocument.Audit.Responder,StructureDefinition/IHE.MHD.FindDocumentReferences.Audit.Consumer","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/object-lifecycle-events,5.1.0,active,"2.16.840.1.113883.4.642.3.3009",ObjectLifecycleEvents,ObjectLifecycleEvents,"This FHIR value set is comprised of lifecycle event codes. The FHIR Actor value set is based on    DICOM Audit Message, ParticipantObjectDataLifeCycle;   ISO Standard, TS 21089-2017;  ","StructureDefinition/IHE.MHD.GenerateMetadata.Audit.Recipient,StructureDefinition/IHE.MHD.GenerateMetadata.Audit.Source,StructureDefinition/IHE.MHD.FindDocumentReferences.Audit.Responder,StructureDefinition/IHE.MHD.ProvideBundle.Audit.Recipient,StructureDefinition/IHE.MHD.SimplifiedPublish.Audit.Source,StructureDefinition/IHE.MHD.FindDocumentLists.Audit.Consumer,StructureDefinition/IHE.MHD.RetrieveDocument.Audit.Consumer,StructureDefinition/IHE.MHD.ProvideBundle.Audit.Source,StructureDefinition/IHE.MHD.SimplifiedPublish.Audit.Recipient,StructureDefinition/IHE.MHD.FindDocumentLists.Audit.Responder,StructureDefinition/IHE.MHD.RetrieveDocument.Audit.Responder,StructureDefinition/IHE.MHD.FindDocumentReferences.Audit.Consumer","THO"
http://hl7.org/fhir/ValueSet/object-role,4.0.1,draft,"2.16.840.1.113883.4.642.3.460",AuditEventEntityRole,AuditEventEntityRole,"Code representing the role the entity played in the audit event.","StructureDefinition/IHE.MHD.GenerateMetadata.Audit.Recipient,StructureDefinition/IHE.MHD.GenerateMetadata.Audit.Source,StructureDefinition/IHE.MHD.FindDocumentReferences.Audit.Responder,StructureDefinition/IHE.MHD.ProvideBundle.Audit.Recipient,StructureDefinition/IHE.MHD.SimplifiedPublish.Audit.Source,StructureDefinition/IHE.MHD.FindDocumentLists.Audit.Consumer,StructureDefinition/IHE.MHD.RetrieveDocument.Audit.Consumer,StructureDefinition/IHE.MHD.ProvideBundle.Audit.Source,StructureDefinition/IHE.MHD.SimplifiedPublish.Audit.Recipient,StructureDefinition/IHE.MHD.FindDocumentLists.Audit.Responder,StructureDefinition/IHE.MHD.RetrieveDocument.Audit.Responder,StructureDefinition/IHE.MHD.FindDocumentReferences.Audit.Consumer","THO"
http://hl7.org/fhir/ValueSet/participation-role-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.54",ParticipationRoleType,ParticipationRoleType,"This FHIR value set is comprised of Actor participation Type codes, which can be used to value FHIR agents, actors, and other role         elements. The FHIR Actor participation type value set is based on    DICOM Audit Message, C402;   ASTM Standard, E1762-95 [2013]; selected codes and          derived actor roles from HL7 RoleClass OID 2.16.840.1.113883.5.110;    HL7 Role Code 2.16.840.1.113883.5.111, including AgentRoleType;          HL7 ParticipationType OID: 2.16.840.1.113883.5.90; and    HL7 ParticipationFunction codes OID: 2.16.840.1.113883.5.88.           This value set includes, by reference, role codes from external code systems: NUCC Health Care Provider Taxonomy OID: 2.16.840.1.113883.6.101;          North American Industry Classification System [NAICS]OID: 2.16.840.1.113883.6.85; IndustryClassificationSystem 2.16.840.1.113883.1.11.16039;          and US Census Occupation Code OID: 2.16.840.1.113883.6.243 for relevant recipient or custodian codes not included in this value set.            If no source is indicated in the definition comments, then these are example FHIR codes.","StructureDefinition/IHE.MHD.GenerateMetadata.Audit.Recipient,StructureDefinition/IHE.MHD.GenerateMetadata.Audit.Source,StructureDefinition/IHE.MHD.FindDocumentReferences.Audit.Responder,StructureDefinition/IHE.MHD.ProvideBundle.Audit.Recipient,StructureDefinition/IHE.MHD.SimplifiedPublish.Audit.Source,StructureDefinition/IHE.MHD.FindDocumentLists.Audit.Consumer,StructureDefinition/IHE.MHD.RetrieveDocument.Audit.Consumer,StructureDefinition/IHE.MHD.ProvideBundle.Audit.Source,StructureDefinition/IHE.MHD.SimplifiedPublish.Audit.Recipient,StructureDefinition/IHE.MHD.FindDocumentLists.Audit.Responder,StructureDefinition/IHE.MHD.RetrieveDocument.Audit.Responder,StructureDefinition/IHE.MHD.FindDocumentReferences.Audit.Consumer","THO (V3),THO,DICOM"
