"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: RIM Mapping"
"IHEMedicationOrderModel","IHEMedicationOrderModel","","","",0,*,"","","","null {[]} {[]}
"IHEMedicationOrderModel.indication","IHEMedicationOrderModel.indication","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Reason for the prescription (typically diagnosis, prophylaxis, or a procedure)","Reason for the prescription (typically diagnosis, prophylaxis, or a procedure)","","","","","","","","","",,,,,"",,,,"IHEMedicationOrderModel.indication",0,*,"",""
"IHEMedicationOrderModel.indicationText","IHEMedicationOrderModel.indicationText","","","",0,*,"","","","string {[]} {[]}
","Reason for the prescription in textual form. This might not be allowed by some implementations.","Reason for the prescription in textual form. This might not be allowed by some implementations.","","","","","","","","","",,,,,"",,,,"IHEMedicationOrderModel.indicationText",0,*,"",""
"IHEMedicationOrderModel.indicationReference","IHEMedicationOrderModel.indicationReference","","","",0,*,"","","","string {[]} {[]}
","Reason for the prescription - as a reference to a problem, result, etc.","Reason for the prescription - as a reference to a problem, result, etc.","","","","","","","","","",,,,,"",,,,"IHEMedicationOrderModel.indicationReference",0,*,"",""
"IHEMedicationOrderModel.treatmentPeriod","IHEMedicationOrderModel.treatmentPeriod","","","",0,1,"","","","Period {[]} {[]}
","Period over which the medication is to be taken (in case of multiple dosaging schemes, this would be the overall period of all dosages.)","Period over which the medication is to be taken (in case of multiple dosaging schemes, this would be the overall period of all dosages.)","","","","","","","","","",,,,,"",,,,"IHEMedicationOrderModel.treatmentPeriod",0,1,"",""
"IHEMedicationOrderModel.quantityPrescribed","IHEMedicationOrderModel.quantityPrescribed","","","",0,1,"","","","Quantity {[]} {[]}
","Overall quantity of prescribed product (e.g number of packages or number of tablets).","Overall quantity of prescribed product (e.g number of packages or number of tablets).","","","","","","","","","",,,,,"",,,,"IHEMedicationOrderModel.quantityPrescribed",0,1,"",""
"IHEMedicationOrderModel.dosageInstructions","IHEMedicationOrderModel.dosageInstructions","","","",0,*,"","","","Reference {[]} {[CanonicalType[https://profiles.ihe.net/PHARM/MPD/StructureDefinition/DosagingInformation]]}
","Dosaging and administration instructions","Dosaging and administration instructions","","","","","","","","","",,,,,"",,,,"IHEMedicationOrderModel.dosageInstructions",0,*,"",""
"IHEMedicationOrderModel.preparationInstructions","IHEMedicationOrderModel.preparationInstructions","","","",0,1,"","","","string {[]} {[]}
","Additional instructions about preparation or dispense","Additional instructions about preparation or dispense","","","","","","","","","",,,,,"",,,,"IHEMedicationOrderModel.preparationInstructions",0,1,"",""
"IHEMedicationOrderModel.substitution","IHEMedicationOrderModel.substitution","","","",0,1,"","","","BackboneElement {[]} {[]}
","Whether and which type of substitution is allowed for this medication treatment line","Whether and which type of substitution is allowed for this medication treatment line","","","","","","","","","",,,,,"",,,,"IHEMedicationOrderModel.substitution",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"IHEMedicationOrderModel.substitution.id","IHEMedicationOrderModel.substitution.id","","","",0,1,"","","","id {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
","","n/a"
"IHEMedicationOrderModel.substitution.extension","IHEMedicationOrderModel.substitution.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"IHEMedicationOrderModel.substitution.modifierExtension","IHEMedicationOrderModel.substitution.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R5/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"IHEMedicationOrderModel.substitution.allowed[x]","IHEMedicationOrderModel.substitution.allowed[x]","","","",0,1,"","","","boolean {[]} {[]}
CodeableConcept {[]} {[]}","Whether substitution is allowed or not (or type of substitution).","Whether substitution is allowed or not (or type of substitution).","","","","","","","","","",,,,,"",,,,"IHEMedicationOrderModel.substitution.allowed[x]",0,1,"",""
"IHEMedicationOrderModel.substitution.reason[x]","IHEMedicationOrderModel.substitution.reason[x]","","","",0,1,"","","","CodeableConcept {[]} {[]}
string {[]} {[]}","Reason for the substitution requirement","Reason for the substitution requirement","","","","","","","","","",,,,,"",,,,"IHEMedicationOrderModel.substitution.reason[x]",0,1,"",""
"IHEMedicationOrderModel.offLabel","IHEMedicationOrderModel.offLabel","","","",0,1,"","","","Base {[]} {[]}
","Indicates that the prescriber has knowingly prescribed the medication for an indication, age group, dosage, or route of administration that is not approved by the regulatory agencies and is not mentioned in the prescribing information for the product.","Indicates that the prescriber has knowingly prescribed the medication for an indication, age group, dosage, or route of administration that is not approved by the regulatory agencies and is not mentioned in the prescribing information for the product.","","","","","","","","","",,,,,"",,,,"IHEMedicationOrderModel.offLabel",0,1,"",""
"IHEMedicationOrderModel.offLabel.isOffLabelUse","IHEMedicationOrderModel.offLabel.isOffLabelUse","","","",1,1,"","","","boolean {[]} {[]}
","Indicates off-label use. Must be 'true' when .reason is provided.","Indicates off-label use. Must be 'true' when .reason is provided.","","","","","","","","","",,,,,"",,,,"IHEMedicationOrderModel.offLabel.isOffLabelUse",1,1,"",""
"IHEMedicationOrderModel.offLabel.reason[x]","IHEMedicationOrderModel.offLabel.reason[x]","","","",0,*,"","","","CodeableConcept {[]} {[]}
string {[]} {[]}","Reason or related clarification for off-label use.","Reason or related clarification for off-label use.","","","","","","","","","",,,,,"",,,,"IHEMedicationOrderModel.offLabel.reason[x]",0,*,"",""
"IHEMedicationOrderModel.repeatsAllowed","IHEMedicationOrderModel.repeatsAllowed","","","",0,1,"","","","integer {[]} {[]}
","Number of refills authorized","How many times the prescription item can be dispensed in addition to the original dispense.","","","","","","","","","",,,,,"",,,,"IHEMedicationOrderModel.repeatsAllowed",0,1,"",""
"IHEMedicationOrderModel.minimumDispenseInterval","IHEMedicationOrderModel.minimumDispenseInterval","","","",0,1,"","","","Duration {[]} {[]}
","Minimum Dispense Interval","If a prescription allows for repeated dispensations, the interval between dispensations shall be stated here.","","","","","","","","","",,,,,"",,,,"IHEMedicationOrderModel.minimumDispenseInterval",0,1,"",""
"IHEMedicationOrderModel.comment","IHEMedicationOrderModel.comment","","","",0,*,"","","","string {[]} {[]}
","Additional information or comments","Additional information or comments","","","","","","","","","",,,,,"",,,,"IHEMedicationOrderModel.comment",0,*,"",""
