URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
http://dicom.nema.org/medical/dicom/current/output/chtml/part16/sect_CID_33.html,2025.3.20250714,active,"1.2.840.10008.6.1.1283",Modality,,"Transitive closure of CID 33 Modality","StructureDefinition/IHE.MHD.SimplifiedPublish.DocumentReference,StructureDefinition/IHE.MHD.Minimal.DocumentReference,StructureDefinition/IHE.MHD.Comprehensive.DocumentReference,StructureDefinition/IHE.MHD.UnContained.Comprehensive.DocumentReference","DICOM"
http://hl7.org/fhir/ValueSet/c80-practice-codes,5.0.0,active,"2.16.840.1.113883.4.642.2.134,2.16.840.1.113883.3.88.12.80.72",PracticeSettingCodeValueSet,Practice Setting Code Value Set,"This is the code representing the clinical specialty of the clinician or provider who    interacted with, treated, or provided a service to/for the patient. The value set used    for clinical specialty has been limited by HITSP to the value set reproduced from HITSP    C80 Table 2-149 Clinical Specialty Value Set Definition.","StructureDefinition/IHE.MHD.SimplifiedPublish.DocumentReference,StructureDefinition/IHE.MHD.Minimal.DocumentReference,StructureDefinition/IHE.MHD.Comprehensive.DocumentReference,StructureDefinition/IHE.MHD.UnContained.Comprehensive.DocumentReference","SCT"
http://hl7.org/fhir/ValueSet/common-tags,5.0.0,draft,"2.16.840.1.113883.4.642.3.79",CommonTags,Common Tags,"Common Tag Codes defined by FHIR project","StructureDefinition/IHE.MHD.Minimal.ProvideBundle,StructureDefinition/IHE.MHD.Comprehensive.SubmissionSet,StructureDefinition/IHE.MHD.Minimal.DocumentReference,StructureDefinition/IHE.MHD.Comprehensive.DocumentReference,StructureDefinition/IHE.MHD.UnContained.Comprehensive.DocumentReference,StructureDefinition/IHE.MHD.Minimal.Folder,StructureDefinition/IHE.MHD.Comprehensive.ProvideBundle,StructureDefinition/IHE.MHD.UnContained.Comprehensive.SubmissionSet,StructureDefinition/IHE.MHD.Minimal.SubmissionSet,StructureDefinition/IHE.MHD.UnContained.Comprehensive.ProvideBundle,StructureDefinition/IHE.MHD.Comprehensive.Folder","THO (V3),THO"
http://hl7.org/fhir/ValueSet/composition-attestation-mode,5.0.0,draft,"2.16.840.1.113883.4.642.3.233,2.16.840.1.113883.4.642.3.238,2.16.840.1.113883.4.642.2.120",CompositionAttestationMode,Composition Attestation Mode,"The way in which a person authenticated a composition.","StructureDefinition/IHE.MHD.SimplifiedPublish.DocumentReference,StructureDefinition/IHE.MHD.Minimal.DocumentReference,StructureDefinition/IHE.MHD.Comprehensive.DocumentReference,StructureDefinition/IHE.MHD.UnContained.Comprehensive.DocumentReference","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/composition-status,5.0.0,draft,"2.16.840.1.113883.4.642.2.123,2.16.840.1.113883.4.642.3.236,2.16.840.1.113883.4.642.3.241",CompositionStatus,Composition Status,"The workflow/clinical status of the composition.","StructureDefinition/IHE.MHD.SimplifiedPublish.DocumentReference,StructureDefinition/IHE.MHD.Minimal.DocumentReference,StructureDefinition/IHE.MHD.Comprehensive.DocumentReference,StructureDefinition/IHE.MHD.UnContained.Comprehensive.DocumentReference","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/doc-typecodes,5.0.0,draft,"2.16.840.1.113883.4.642.3.235,2.16.840.1.113883.4.642.2.121,2.16.840.1.113883.4.642.3.240",FHIRDocumentTypeCodes,FHIR Document Type Codes,"FHIR Document Codes - all LOINC codes where scale type = 'DOC'.","StructureDefinition/IHE.MHD.SimplifiedPublish.DocumentReference,StructureDefinition/IHE.MHD.Minimal.DocumentReference,StructureDefinition/IHE.MHD.Comprehensive.DocumentReference,StructureDefinition/IHE.MHD.UnContained.Comprehensive.DocumentReference","LOINC"
http://hl7.org/fhir/ValueSet/document-reference-status,5.0.0,draft,"2.16.840.1.113883.4.642.3.7",DocumentReferenceStatus,DocumentReferenceStatus,"The status of the document reference.","StructureDefinition/IHE.MHD.SimplifiedPublish.DocumentReference","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/document-relationship-type,5.0.0,draft,"2.16.840.1.113883.4.642.3.244,2.16.840.1.113883.4.642.3.239,2.16.840.1.113883.4.642.2.133",DocumentRelationshipType,Document Relationship Type,"The type of relationship between documents.","StructureDefinition/IHE.MHD.SimplifiedPublish.DocumentReference,StructureDefinition/IHE.MHD.Minimal.DocumentReference,StructureDefinition/IHE.MHD.Comprehensive.DocumentReference,StructureDefinition/IHE.MHD.UnContained.Comprehensive.DocumentReference","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/http-verb,5.0.0,active,"2.16.840.1.113883.4.642.3.624,2.16.840.1.113883.4.642.3.616,2.16.840.1.113883.4.642.2.329",HTTPVerb,H T T P Verb,"HTTP verbs (in the HTTP command line). See [HTTP rfc](https://tools.ietf.org/html/rfc7231) for details.","StructureDefinition/IHE.MHD.Minimal.ProvideBundle,StructureDefinition/IHE.MHD.FindDocumentReferencesResponseMessage,StructureDefinition/IHE.MHD.FindDocumentListsResponseMessage,StructureDefinition/IHE.MHD.ProvideDocumentBundleResponse,StructureDefinition/IHE.MHD.FindDocumentReferencesComprehensiveResponseMessage,StructureDefinition/IHE.MHD.Comprehensive.ProvideBundle,StructureDefinition/IHE.MHD.UnContained.Comprehensive.ProvideBundle","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/iana-link-relations,5.0.0,active,,LinkRelationTypes,Link Relation Types,"Link Relation Types defined at https://www.iana.org/assignments/link-relations/link-relations.xhtml#link-relations-1","StructureDefinition/IHE.MHD.Minimal.ProvideBundle,StructureDefinition/IHE.MHD.FindDocumentReferencesResponseMessage,StructureDefinition/IHE.MHD.FindDocumentListsResponseMessage,StructureDefinition/IHE.MHD.ProvideDocumentBundleResponse,StructureDefinition/IHE.MHD.FindDocumentReferencesComprehensiveResponseMessage,StructureDefinition/IHE.MHD.Comprehensive.ProvideBundle,StructureDefinition/IHE.MHD.UnContained.Comprehensive.ProvideBundle","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/identifier-type,5.0.0,active,"2.16.840.1.113883.4.642.3.45",IdentifierTypeCodes,Identifier Type Codes,"A coded type for an identifier that can be used to determine which identifier to use for a specific purpose.","StructureDefinition/IHE.MHD.FindDocumentReferences.Audit.Responder,StructureDefinition/IHE.MHD.SimplifiedPublish.Audit.Source,StructureDefinition/IHE.MHD.Minimal.DocumentReference,StructureDefinition/IHE.MHD.FindDocumentLists.Audit.Consumer,StructureDefinition/IHE.MHD.RetrieveDocument.Audit.Consumer,StructureDefinition/IHE.BasicAudit.MHD5.Query,StructureDefinition/IHE.MHD.Comprehensive.DocumentReference,StructureDefinition/IHE.BasicAudit.MHD5.PatientCreate,StructureDefinition/IHE.MHD.SimplifiedPublish.Audit.Recipient,StructureDefinition/IHE.BasicAudit.MHD5.Read,StructureDefinition/IHE.BasicAudit.MHD5.PatientQuery,StructureDefinition/IHE.MHD.FindDocumentLists.Audit.Responder,StructureDefinition/IHE.MHD.FindDocumentReferences.Audit.Consumer,StructureDefinition/IHE.MHD.GenerateMetadata.Audit.Recipient,StructureDefinition/IHE.MHD.GenerateMetadata.Audit.Source,StructureDefinition/IHE.MHD.SimplifiedPublish.DocumentReference,StructureDefinition/IHE.BasicAudit.MHD5.Create,StructureDefinition/IHE.MHD.UniqueIdIdentifier,StructureDefinition/IHE.BasicAudit.MHD5.PatientRead,StructureDefinition/IHE.MHD.EntryUUID.Identifier,StructureDefinition/IHE.MHD.UnContained.Comprehensive.DocumentReference,StructureDefinition/IHE.MHD.RetrieveDocument.Audit.Responder,StructureDefinition/IHE.MHD.SubmissionSetUniqueIdIdentifier","THO (V2)"
http://hl7.org/fhir/ValueSet/identifier-use,5.0.0,active,"2.16.840.1.113883.4.642.3.57",IdentifierUse,IdentifierUse,"Identifies the purpose for this identifier, if known .","StructureDefinition/IHE.MHD.FindDocumentReferences.Audit.Responder,StructureDefinition/IHE.MHD.SimplifiedPublish.Audit.Source,StructureDefinition/IHE.MHD.Minimal.DocumentReference,StructureDefinition/IHE.MHD.FindDocumentLists.Audit.Consumer,StructureDefinition/IHE.MHD.RetrieveDocument.Audit.Consumer,StructureDefinition/IHE.BasicAudit.MHD5.Query,StructureDefinition/IHE.MHD.Comprehensive.DocumentReference,StructureDefinition/IHE.BasicAudit.MHD5.PatientCreate,StructureDefinition/IHE.MHD.SimplifiedPublish.Audit.Recipient,StructureDefinition/IHE.BasicAudit.MHD5.Read,StructureDefinition/IHE.BasicAudit.MHD5.PatientQuery,StructureDefinition/IHE.MHD.FindDocumentLists.Audit.Responder,StructureDefinition/IHE.MHD.FindDocumentReferences.Audit.Consumer,StructureDefinition/IHE.MHD.GenerateMetadata.Audit.Recipient,StructureDefinition/IHE.MHD.GenerateMetadata.Audit.Source,StructureDefinition/IHE.MHD.SimplifiedPublish.DocumentReference,StructureDefinition/IHE.BasicAudit.MHD5.Create,StructureDefinition/IHE.MHD.UniqueIdIdentifier,StructureDefinition/IHE.BasicAudit.MHD5.PatientRead,StructureDefinition/IHE.MHD.EntryUUID.Identifier,StructureDefinition/IHE.MHD.UnContained.Comprehensive.DocumentReference,StructureDefinition/IHE.MHD.RetrieveDocument.Audit.Responder,StructureDefinition/IHE.MHD.SubmissionSetUniqueIdIdentifier","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/languages,5.0.0,active,"2.16.840.1.113883.4.642.3.891,2.16.840.1.113883.4.642.3.20",CommonLanguages,Common Languages,"This value set includes common codes from BCP-47 (see http://tools.ietf.org/html/bcp47)","StructureDefinition/IHE.MHD.Minimal.ProvideBundle,StructureDefinition/IHE.MHD.SimplifiedPublish.Audit.Source,StructureDefinition/IHE.MHD.Comprehensive.DocumentReference,StructureDefinition/IHE.MHD.ProvideBundle.Audit.Source,StructureDefinition/IHE.MHD.SimplifiedPublish.Audit.Recipient,StructureDefinition/IHE.BasicAudit.MHD5.PatientQuery,StructureDefinition/IHE.MHD.FindDocumentLists.Audit.Responder,StructureDefinition/IHE.MHD.UnContained.Comprehensive.SubmissionSet,StructureDefinition/IHE.MHD.Patch.Parameters,StructureDefinition/IHE.MHD.FindDocumentReferences.Audit.Consumer,StructureDefinition/IHE.MHD.FindDocumentListsResponseMessage,StructureDefinition/IHE.MHD.Comprehensive.ProvideBundle,StructureDefinition/IHE.MHD.RetrieveDocument.Audit.Responder,StructureDefinition/IHE.MHD.Minimal.SubmissionSet,StructureDefinition/IHE.MHD.FindDocumentReferences.Audit.Responder,StructureDefinition/IHE.MHD.Minimal.DocumentReference,StructureDefinition/IHE.MHD.FindDocumentLists.Audit.Consumer,StructureDefinition/IHE.MHD.FindDocumentReferencesResponseMessage,StructureDefinition/IHE.MHD.RetrieveDocument.Audit.Consumer,StructureDefinition/IHE.MHD.GenerateMetadata.Parameters.In,StructureDefinition/IHE.BasicAudit.MHD5.Query,StructureDefinition/IHE.BasicAudit.MHD5.PatientCreate,StructureDefinition/IHE.BasicAudit.MHD5.Read,StructureDefinition/IHE.MHD.UnContained.Comprehensive.ProvideBundle,StructureDefinition/IHE.MHD.GenerateMetadata.Audit.Source,StructureDefinition/IHE.MHD.GenerateMetadata.Audit.Recipient,StructureDefinition/IHE.MHD.ProvideBundle.Audit.Recipient,StructureDefinition/IHE.MHD.SimplifiedPublish.DocumentReference,StructureDefinition/IHE.MHD.List,StructureDefinition/IHE.BasicAudit.MHD5.Create,StructureDefinition/IHE.MHD.Comprehensive.SubmissionSet,StructureDefinition/IHE.MHD.ProvideDocumentBundleResponse,StructureDefinition/IHE.BasicAudit.MHD5.PatientRead,StructureDefinition/IHE.MHD.FindDocumentReferencesComprehensiveResponseMessage,StructureDefinition/IHE.MHD.UnContained.Comprehensive.DocumentReference,StructureDefinition/IHE.MHD.Minimal.Folder,StructureDefinition/IHE.MHD.Comprehensive.Folder","Other"
http://hl7.org/fhir/ValueSet/list-empty-reason,5.0.0,draft,"2.16.840.1.113883.4.642.3.322,2.16.840.1.113883.4.642.3.313,2.16.840.1.113883.4.642.2.176",ListEmptyReasons,List Empty Reasons,"General reasons for a list to be empty. Reasons are either related to a summary list (i.e. problem or medication list) or to a workflow related list (i.e. consultation list).","StructureDefinition/IHE.MHD.List,StructureDefinition/IHE.MHD.Comprehensive.SubmissionSet,StructureDefinition/IHE.MHD.Minimal.Folder,StructureDefinition/IHE.MHD.UnContained.Comprehensive.SubmissionSet,StructureDefinition/IHE.MHD.Minimal.SubmissionSet,StructureDefinition/IHE.MHD.Comprehensive.Folder","THO"
http://hl7.org/fhir/ValueSet/list-item-flag,5.0.0,draft,"2.16.840.1.113883.4.642.3.311,2.16.840.1.113883.4.642.3.320,2.16.840.1.113883.4.642.2.175",PatientMedicineChangeTypes,Patient Medicine Change Types,"Example Item Flags for the List Resource. In this case, these are the kind of flags that would be used on a medication list at the end of a consultation.","StructureDefinition/IHE.MHD.List,StructureDefinition/IHE.MHD.Comprehensive.SubmissionSet,StructureDefinition/IHE.MHD.Minimal.Folder,StructureDefinition/IHE.MHD.UnContained.Comprehensive.SubmissionSet,StructureDefinition/IHE.MHD.Minimal.SubmissionSet,StructureDefinition/IHE.MHD.Comprehensive.Folder","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/list-mode,5.0.0,draft,"2.16.840.1.113883.4.642.2.174,2.16.840.1.113883.4.642.3.309,2.16.840.1.113883.4.642.3.318",ListMode,List Mode,"The processing mode that applies to this list.","StructureDefinition/IHE.MHD.List,StructureDefinition/IHE.MHD.Comprehensive.SubmissionSet,StructureDefinition/IHE.MHD.Minimal.Folder,StructureDefinition/IHE.MHD.UnContained.Comprehensive.SubmissionSet,StructureDefinition/IHE.MHD.Minimal.SubmissionSet,StructureDefinition/IHE.MHD.Comprehensive.Folder","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/list-order,5.0.0,draft,"2.16.840.1.113883.4.642.3.315,2.16.840.1.113883.4.642.3.324,2.16.840.1.113883.4.642.2.177",ListOrderCodes,List Order Codes,"Base values for the order of the items in a list resource.","StructureDefinition/IHE.MHD.List,StructureDefinition/IHE.MHD.Comprehensive.SubmissionSet,StructureDefinition/IHE.MHD.Minimal.Folder,StructureDefinition/IHE.MHD.UnContained.Comprehensive.SubmissionSet,StructureDefinition/IHE.MHD.Minimal.SubmissionSet,StructureDefinition/IHE.MHD.Comprehensive.Folder","THO"
